DATE_FROM;DATE_TO;TYPE_OF_RESERVES;PRODUCT;OFFERED_CAPACITY_PRICE_[EUR/MW];OFFERED_CAPACITY_[MW];ALLOCATED_CAPACITY_[MW];COUNTRY;SETTLEMENTCAPACITY_PRICE_[EUR/MW];NOTE
02/03/2025;02/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;55,60;
02/03/2025;02/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;55,60;
02/03/2025;02/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;55,60;
02/03/2025;02/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;55,60;
02/03/2025;02/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;55,60;
02/03/2025;02/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;55,60;
02/03/2025;02/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;55,60;
02/03/2025;02/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;55,60;
02/03/2025;02/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;55,60;
02/03/2025;02/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;55,60;
02/03/2025;02/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;55,60;
02/03/2025;02/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;55,60;
02/03/2025;02/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;55,60;
02/03/2025;02/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;55,60;
02/03/2025;02/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;55,60;
02/03/2025;02/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;55,60;
02/03/2025;02/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;55,60;
02/03/2025;02/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;55,60;
02/03/2025;02/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;55,60;
02/03/2025;02/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;55,60;
02/03/2025;02/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;55,60;
02/03/2025;02/03/2025;FCR;NEGPOS_12_16;1,00;2;2;DE;55,60;
02/03/2025;02/03/2025;FCR;NEGPOS_12_16;1,00;7;7;FR;21,76;
02/03/2025;02/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;55,60;
02/03/2025;02/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DK;55,60;
02/03/2025;02/03/2025;FCR;NEGPOS_12_16;1,00;20;20;DE;55,60;
02/03/2025;02/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;55,60;
02/03/2025;02/03/2025;FCR;NEGPOS_12_16;1,00;4;4;DE;55,60;
02/03/2025;02/03/2025;FCR;NEGPOS_12_16;1,00;3;3;DE;55,60;
02/03/2025;02/03/2025;FCR;NEGPOS_12_16;1,00;15;15;DE;55,60;
02/03/2025;02/03/2025;FCR;NEGPOS_12_16;1,00;2;2;DE;55,60;
